cityid,carid,time,sales
3,24,2018-08-01,23
3,24,2018-09-01,51
3,24,2018-10-01,29
3,24,2018-11-01,87
3,24,2018-12-01,65
3,24,2019-01-01,35
3,24,2019-02-01,40
3,24,2019-03-01,90
3,24,2019-04-01,95
3,24,2019-05-01,81
3,24,2019-06-01,51
3,24,2019-07-01,73
3,24,2019-08-01,49
3,24,2019-09-01,61
3,24,2019-10-01,24
3,24,2019-11-01,57
3,24,2019-12-01,21
3,25,2017-01-01,27
3,25,2017-02-01,46
3,25,2017-03-01,49
3,25,2017-04-01,63
3,25,2017-05-01,43
3,25,2017-06-01,27
3,25,2017-07-01,61
3,25,2017-08-01,49
3,25,2017-09-01,36
3,25,2017-10-01,67
3,25,2017-11-01,30
3,25,2017-12-01,40
3,25,2018-01-01,48
3,25,2018-02-01,45
3,25,2018-03-01,26
3,25,2018-04-01,24
3,25,2018-05-01,27
3,25,2018-06-01,41
3,25,2018-07-01,65
3,25,2018-08-01,34
3,25,2018-09-01,19
3,25,2018-10-01,31
3,25,2018-11-01,28
3,25,2018-12-01,33
3,25,2019-01-01,31
3,25,2019-02-01,31
3,25,2019-03-01,54
3,25,2019-04-01,34
3,25,2019-05-01,30
3,25,2019-06-01,46
3,25,2019-07-01,27
3,25,2019-08-01,27
3,25,2019-09-01,33
3,25,2019-10-01,40
3,25,2019-11-01,39
3,25,2019-12-01,35
3,26,2017-01-01,30
3,26,2017-02-01,31
3,26,2017-03-01,26
3,26,2017-04-01,27
3,26,2017-05-01,32
3,26,2017-06-01,37
3,26,2017-07-01,43
3,26,2017-08-01,26
3,26,2017-09-01,41
3,26,2017-10-01,34
3,26,2017-11-01,31
3,26,2017-12-01,38
3,26,2018-01-01,31
3,26,2018-02-01,32
3,26,2018-03-01,34
3,26,2018-04-01,56
3,26,2018-05-01,30
3,26,2018-06-01,30
3,26,2018-07-01,30
3,26,2018-08-01,49
3,26,2018-09-01,38
3,26,2018-10-01,44
3,26,2018-11-01,49
3,26,2018-12-01,37
3,26,2019-01-01,34
3,26,2019-02-01,41
3,26,2019-03-01,31
3,26,2019-04-01,38
3,26,2019-05-01,42
3,26,2019-06-01,29
3,26,2019-07-01,66
3,26,2019-08-01,29
3,26,2019-09-01,43
3,26,2019-10-01,28
3,26,2019-11-01,37
3,26,2019-12-01,35
3,27,2017-01-01,27
3,27,2017-02-01,27
3,27,2017-03-01,34
3,27,2017-04-01,34
3,27,2017-05-01,30
3,27,2017-06-01,33
3,27,2017-07-01,38
3,27,2017-08-01,35
3,27,2017-09-01,48
3,27,2017-10-01,40
3,27,2017-11-01,31
3,27,2017-12-01,32
3,27,2018-01-01,29
3,27,2018-02-01,44
3,27,2018-03-01,38
3,27,2018-04-01,36
3,27,2018-05-01,36
3,27,2018-06-01,59
3,27,2018-07-01,46
3,27,2018-08-01,48
3,27,2018-09-01,41
3,27,2018-10-01,33
3,27,2018-11-01,36
3,27,2018-12-01,45
3,27,2019-01-01,32
3,27,2019-02-01,52
3,27,2019-03-01,48
3,27,2019-04-01,50
3,27,2019-05-01,40
3,27,2019-06-01,48
3,27,2019-07-01,45
3,27,2019-08-01,38
3,27,2019-09-01,32
3,27,2019-10-01,45
3,27,2019-11-01,30
3,27,2019-12-01,31
3,28,2017-01-01,30
3,28,2017-02-01,40
3,28,2017-03-01,51
3,28,2017-04-01,28
3,28,2017-05-01,25
3,28,2017-06-01,39
3,28,2017-07-01,40
3,28,2017-08-01,44
3,28,2017-09-01,42
3,28,2017-10-01,45
3,28,2017-11-01,30
3,28,2017-12-01,36
3,28,2018-01-01,38
3,28,2018-02-01,26
3,28,2018-03-01,31
3,28,2018-04-01,38
3,28,2018-05-01,38
3,28,2018-06-01,45
3,28,2018-07-01,37
3,28,2018-08-01,34
3,28,2018-09-01,43
3,28,2018-10-01,46
3,28,2018-11-01,34
3,28,2018-12-01,34
3,28,2019-01-01,45
3,28,2019-02-01,19
3,28,2019-03-01,40
3,28,2019-04-01,48
3,28,2019-05-01,41
3,28,2019-06-01,51
3,28,2019-07-01,42
3,28,2019-08-01,39
3,28,2019-09-01,43
3,28,2019-10-01,40
3,28,2019-11-01,46
3,28,2019-12-01,45
3,29,2017-01-01,40
3,29,2017-02-01,33
3,29,2017-03-01,37
3,29,2017-04-01,17
3,29,2017-05-01,15
3,29,2017-06-01,32
3,29,2017-07-01,35
3,29,2017-08-01,53
3,29,2017-09-01,33
3,29,2017-10-01,51
3,29,2017-11-01,38
3,29,2017-12-01,48
3,29,2018-01-01,26
3,29,2018-02-01,32
3,29,2018-03-01,30
3,29,2018-04-01,31
3,29,2018-05-01,29
3,29,2018-06-01,57
3,29,2018-07-01,46
3,29,2018-08-01,35
3,29,2018-09-01,30
3,29,2018-10-01,31
3,29,2018-11-01,48
3,29,2018-12-01,31
3,29,2019-01-01,46
3,29,2019-02-01,47
3,29,2019-03-01,31
3,29,2019-04-01,41
3,29,2019-05-01,34
3,29,2019-06-01,46
3,29,2019-07-01,33
3,29,2019-08-01,39
3,29,2019-09-01,31
3,29,2019-10-01,38
3,29,2019-11-01,22
3,29,2019-12-01,31
3,30,2017-01-01,37
3,30,2017-02-01,31
3,30,2017-03-01,35
3,30,2017-04-01,19
3,30,2017-05-01,22
3,30,2017-06-01,35
3,30,2017-07-01,21
3,30,2017-08-01,35
3,30,2017-09-01,26
3,30,2017-10-01,21
3,30,2017-11-01,27
3,30,2017-12-01,44
3,30,2018-01-01,39
3,30,2018-02-01,18
3,30,2018-03-01,42
3,30,2018-04-01,25
3,30,2018-05-01,29
3,30,2018-06-01,22
3,30,2018-07-01,32
3,30,2018-08-01,25
3,30,2018-09-01,33
3,30,2018-10-01,35
3,30,2018-11-01,41
3,30,2018-12-01,38
3,30,2019-01-01,40
3,30,2019-02-01,43
3,30,2019-03-01,25
3,30,2019-04-01,33
3,30,2019-05-01,33
3,30,2019-06-01,36
3,30,2019-07-01,78
3,30,2019-08-01,30
3,30,2019-09-01,31
3,30,2019-10-01,28
3,30,2019-11-01,41
3,30,2019-12-01,38
3,31,2017-01-01,41
3,31,2017-02-01,40
3,31,2017-03-01,38
3,31,2017-04-01,33
3,31,2017-05-01,29
3,31,2017-06-01,21
3,31,2017-07-01,22
3,31,2017-08-01,41
3,31,2017-09-01,25
3,31,2017-10-01,17
3,31,2017-11-01,38
3,31,2017-12-01,26
3,31,2018-01-01,20
3,31,2018-02-01,27
3,31,2018-03-01,5
3,31,2018-04-01,25
3,31,2018-05-01,35
3,31,2018-06-01,17
3,31,2018-07-01,35
3,31,2018-08-01,37
3,31,2018-09-01,35
3,31,2018-10-01,17
3,31,2018-11-01,35
3,31,2018-12-01,23
3,31,2019-01-01,17
3,31,2019-02-01,35
3,31,2019-03-01,22
3,31,2019-04-01,32
3,31,2019-05-01,33
3,31,2019-06-01,35
3,31,2019-07-01,20
3,31,2019-08-01,24
3,31,2019-09-01,27
3,31,2019-10-01,24
3,31,2019-11-01,20
3,31,2019-12-01,38
3,32,2017-01-01,9
3,32,2017-02-01,24
3,32,2017-03-01,24
3,32,2017-04-01,38
3,32,2017-05-01,14
3,32,2017-06-01,35
3,32,2017-07-01,35
3,32,2017-08-01,24
3,32,2017-09-01,24
3,32,2017-10-01,35
3,32,2017-11-01,27
3,32,2017-12-01,19
3,32,2018-01-01,19
3,32,2018-02-01,10
3,32,2018-03-01,35
3,32,2018-04-01,11
3,32,2018-05-01,9
3,32,2018-06-01,22
3,32,2018-07-01,15
3,32,2018-08-01,9
3,32,2018-09-01,20
3,32,2018-10-01,11
3,32,2018-11-01,35
3,32,2018-12-01,26
3,32,2019-01-01,14
3,32,2019-02-01,16
3,32,2019-03-01,36
3,32,2019-04-01,38
3,32,2019-05-01,32
3,32,2019-06-01,20
3,32,2019-07-01,29
3,32,2019-08-01,19
3,32,2019-09-01,24
3,32,2019-10-01,9
3,32,2019-11-01,22
3,32,2019-12-01,8
4,1,2017-01-01,275
4,1,2017-02-01,255
4,1,2017-03-01,333
4,1,2017-04-01,288
4,1,2017-05-01,335
4,1,2017-06-01,252
4,1,2017-07-01,389
4,1,2017-08-01,233
4,1,2017-09-01,335
4,1,2017-10-01,293
4,1,2017-11-01,234
4,1,2017-12-01,228
4,1,2018-01-01,224
4,1,2018-02-01,193
4,1,2018-03-01,245
4,1,2018-04-01,335
4,1,2018-05-01,235
4,1,2018-06-01,169
4,1,2018-07-01,296
4,1,2018-08-01,254
4,1,2018-09-01,224
4,1,2018-10-01,214
4,1,2018-11-01,286
4,1,2018-12-01,235
4,1,2019-01-01,232
4,1,2019-02-01,193
4,1,2019-03-01,315
4,1,2019-04-01,275
4,1,2019-05-01,232
4,1,2019-06-01,193
4,1,2019-07-01,237
4,1,2019-08-01,256
4,1,2019-09-01,186
4,1,2019-10-01,235
4,1,2019-11-01,199
4,1,2019-12-01,235
4,2,2017-01-01,287
4,2,2017-02-01,338
4,2,2017-03-01,261
4,2,2017-04-01,285
4,2,2017-05-01,293
4,2,2017-06-01,314
4,2,2017-07-01,318
4,2,2017-08-01,293
4,2,2017-09-01,315
4,2,2017-10-01,257
4,2,2017-11-01,286
4,2,2017-12-01,255
4,2,2018-01-01,288
4,2,2018-02-01,254
4,2,2018-03-01,293
4,2,2018-04-01,253
4,2,2018-05-01,335
4,2,2018-06-01,224
4,2,2018-07-01,297
4,2,2018-08-01,253
4,2,2018-09-01,179
4,2,2018-10-01,263
4,2,2018-11-01,243
4,2,2018-12-01,253
4,2,2019-01-01,234
4,2,2019-02-01,336
4,2,2019-03-01,276
4,2,2019-04-01,234
4,2,2019-05-01,338
4,2,2019-06-01,197
4,2,2019-07-01,239
4,2,2019-08-01,319
4,2,2019-09-01,283
4,2,2019-10-01,248
4,2,2019-11-01,315
4,2,2019-12-01,323
4,3,2017-01-01,299
4,3,2017-02-01,197
4,3,2017-03-01,272
4,3,2017-04-01,293
4,3,2017-05-01,334
4,3,2017-06-01,338
4,3,2017-07-01,273
4,3,2017-08-01,153
4,3,2017-09-01,234
4,3,2017-10-01,223
4,3,2017-11-01,278
4,3,2017-12-01,311
4,3,2018-01-01,327
4,3,2018-02-01,293
4,3,2018-03-01,205
4,3,2018-04-01,110
4,3,2018-05-01,259
4,3,2018-06-01,234
4,3,2018-07-01,293
4,3,2018-08-01,278
4,3,2018-09-01,345
4,3,2018-10-01,235
4,3,2018-11-01,293
4,3,2018-12-01,294
4,3,2019-01-01,316
4,3,2019-02-01,254
4,3,2019-03-01,324
4,3,2019-04-01,325
4,3,2019-05-01,293
4,3,2019-06-01,183
4,3,2019-07-01,235
4,3,2019-08-01,234
4,3,2019-09-01,275
4,3,2019-10-01,165
4,3,2019-11-01,239
4,3,2019-12-01,135
4,4,2017-01-01,244
4,4,2017-02-01,335
4,4,2017-03-01,287
4,4,2017-04-01,259
4,4,2017-05-01,326
4,4,2017-06-01,178
4,4,2017-07-01,245
4,4,2017-08-01,333
4,4,2017-09-01,299
4,4,2017-10-01,254
4,4,2017-11-01,262
4,4,2017-12-01,337
4,4,2018-01-01,145
4,4,2018-02-01,124
4,4,2018-03-01,278
4,4,2018-04-01,111
4,4,2018-05-01,275
4,4,2018-06-01,293
4,4,2018-07-01,317
4,4,2018-08-01,287
4,4,2018-09-01,233
4,4,2018-10-01,275
4,4,2018-11-01,255
4,4,2018-12-01,333
4,4,2019-01-01,288
4,4,2019-02-01,135
4,4,2019-03-01,252
4,4,2019-04-01,289
4,4,2019-05-01,233
4,4,2019-06-01,135
4,4,2019-07-01,213
4,4,2019-08-01,324
4,4,2019-09-01,228
4,4,2019-10-01,274
4,4,2019-11-01,293
4,4,2019-12-01,345
4,5,2017-01-01,235
4,5,2017-02-01,335
4,5,2017-03-01,269
4,5,2017-04-01,296
4,5,2017-05-01,254
4,5,2017-06-01,244
4,5,2017-07-01,324
4,5,2017-08-01,286
4,5,2017-09-01,265
4,5,2017-10-01,312
4,5,2017-11-01,293
4,5,2017-12-01,315
4,5,2018-01-01,275
4,5,2018-02-01,232
4,5,2018-03-01,293
4,5,2018-04-01,317
4,5,2018-05-01,256
4,5,2018-06-01,186
4,5,2018-07-01,235
4,5,2018-08-01,299
4,5,2018-09-01,325
4,5,2018-10-01,287
4,5,2018-11-01,338
4,5,2018-12-01,261
4,5,2019-01-01,185
4,5,2019-02-01,293
4,5,2019-03-01,234
4,5,2019-04-01,238
4,5,2019-05-01,393
4,5,2019-06-01,235
4,5,2019-07-01,257
4,5,2019-08-01,286
4,5,2019-09-01,255
4,5,2019-10-01,288
4,5,2019-11-01,254
4,5,2019-12-01,293
4,6,2017-01-01,253
4,6,2017-02-01,335
4,6,2017-03-01,124
4,6,2017-04-01,197
4,6,2017-05-01,233
4,6,2017-06-01,279
4,6,2017-07-01,263
4,6,2017-08-01,213
4,6,2017-09-01,143
4,6,2017-10-01,234
4,6,2017-11-01,316
4,6,2017-12-01,246
4,6,2018-01-01,324
4,6,2018-02-01,328
4,6,2018-03-01,257
4,6,2018-04-01,329
4,6,2018-05-01,149
4,6,2018-06-01,223
4,6,2018-07-01,348
4,6,2018-08-01,235
4,6,2018-09-01,233
4,6,2018-10-01,299
4,6,2018-11-01,297
4,6,2018-12-01,272
4,6,2019-01-01,293
4,6,2019-02-01,334
4,6,2019-03-01,238
4,6,2019-04-01,273
4,6,2019-05-01,253
4,6,2019-06-01,234
4,6,2019-07-01,273
4,6,2019-08-01,278
4,6,2019-09-01,111
4,6,2019-10-01,337
4,6,2019-11-01,293
4,6,2019-12-01,205
4,7,2017-01-01,310
4,7,2017-02-01,259
4,7,2017-03-01,304
4,7,2017-04-01,277
4,7,2017-05-01,287
4,7,2017-06-01,240
4,7,2017-07-01,264
4,7,2017-08-01,305
4,7,2017-09-01,232
4,7,2017-10-01,286
4,7,2017-11-01,238
4,7,2017-12-01,256
4,7,2018-01-01,115
4,7,2018-02-01,155
4,7,2018-03-01,184
4,7,2018-04-01,174
4,7,2018-05-01,102
4,7,2018-06-01,294
4,7,2018-07-01,304
4,7,2018-08-01,159
4,7,2018-09-01,248
4,7,2018-10-01,129
4,7,2018-11-01,273
4,7,2018-12-01,219
4,7,2019-01-01,208
4,7,2019-02-01,227
4,7,2019-03-01,230
4,7,2019-04-01,198
4,7,2019-05-01,108
4,7,2019-06-01,230
4,7,2019-07-01,117
4,7,2019-08-01,176
4,7,2019-09-01,134
4,7,2019-10-01,156
4,7,2019-11-01,186
4,7,2019-12-01,195
4,8,2017-01-01,178
4,8,2017-02-01,196
4,8,2017-03-01,217
4,8,2017-04-01,221
4,8,2017-05-01,281
4,8,2017-06-01,203
4,8,2017-07-01,264
4,8,2017-08-01,242
4,8,2017-09-01,266
4,8,2017-10-01,242
4,8,2017-11-01,266
4,8,2017-12-01,320
4,8,2018-01-01,219
4,8,2018-02-01,245
4,8,2018-03-01,220
4,8,2018-04-01,322
4,8,2018-05-01,129
4,8,2018-06-01,213
4,8,2018-07-01,214
4,8,2018-08-01,317
4,8,2018-09-01,115
4,8,2018-10-01,286
4,8,2018-11-01,244
4,8,2018-12-01,187
4,8,2019-01-01,188
4,8,2019-02-01,141
4,8,2019-03-01,130
4,8,2019-04-01,157
4,8,2019-05-01,221
4,8,2019-06-01,146
4,8,2019-07-01,161
4,8,2019-08-01,113
4,8,2019-09-01,253
4,8,2019-10-01,112
4,8,2019-11-01,166
4,8,2019-12-01,208
4,9,2017-01-01,110
4,9,2017-02-01,102
4,9,2017-03-01,133
4,9,2017-04-01,115
4,9,2017-05-01,134
4,9,2017-06-01,100
4,9,2017-07-01,155
4,9,2017-08-01,93
4,9,2017-09-01,134
4,9,2017-10-01,117
4,9,2017-11-01,93
4,9,2017-12-01,91
4,9,2018-01-01,89
4,9,2018-02-01,77
4,9,2018-03-01,98
4,9,2018-04-01,134
4,9,2018-05-01,94
4,9,2018-06-01,67
4,9,2018-07-01,118
4,9,2018-08-01,101
4,9,2018-09-01,89
4,9,2018-10-01,85
4,9,2018-11-01,114
4,9,2018-12-01,94
4,9,2019-01-01,92
4,9,2019-02-01,77
4,9,2019-03-01,126
4,9,2019-04-01,110
4,9,2019-05-01,92
4,9,2019-06-01,77
4,9,2019-07-01,94
4,9,2019-08-01,102
4,9,2019-09-01,74
4,9,2019-10-01,94
4,9,2019-11-01,79
4,9,2019-12-01,94
4,10,2017-01-01,114
4,10,2017-02-01,135
4,10,2017-03-01,104
4,10,2017-04-01,114
4,10,2017-05-01,117
4,10,2017-06-01,125
4,10,2017-07-01,127
4,10,2017-08-01,117
4,10,2017-09-01,126
4,10,2017-10-01,102
4,10,2017-11-01,114
4,10,2017-12-01,102
4,10,2018-01-01,115
4,10,2018-02-01,101
4,10,2018-03-01,117
4,10,2018-04-01,101
4,10,2018-05-01,134
4,10,2018-06-01,89
4,10,2018-07-01,118
4,10,2018-08-01,101
4,10,2018-09-01,71
4,10,2018-10-01,105
4,10,2018-11-01,97
4,10,2018-12-01,101
4,10,2019-01-01,93
4,10,2019-02-01,134
4,10,2019-03-01,110
4,10,2019-04-01,93
4,10,2019-05-01,135
4,10,2019-06-01,78
4,10,2019-07-01,95
4,10,2019-08-01,127
4,10,2019-09-01,113
4,10,2019-10-01,99
4,10,2019-11-01,126
4,10,2019-12-01,129
4,11,2017-01-01,119
4,11,2017-02-01,78
4,11,2017-03-01,108
4,11,2017-04-01,117
4,11,2017-05-01,133
4,11,2017-06-01,135
4,11,2017-07-01,109
4,11,2017-08-01,61
4,11,2017-09-01,93
4,11,2017-10-01,89
4,11,2017-11-01,111
4,11,2017-12-01,124
4,11,2018-01-01,130
4,11,2018-02-01,117
4,11,2018-03-01,82
4,11,2018-04-01,44
4,11,2018-05-01,103
4,11,2018-06-01,93
4,11,2018-07-01,117
4,11,2018-08-01,111
4,11,2018-09-01,138
4,11,2018-10-01,94
4,11,2018-11-01,117
4,11,2018-12-01,117
4,11,2019-01-01,126
4,11,2019-02-01,101
4,11,2019-03-01,129
4,11,2019-04-01,130
4,11,2019-05-01,117
4,11,2019-06-01,73
4,11,2019-07-01,94
4,11,2019-08-01,93
4,11,2019-09-01,110
4,11,2019-10-01,66
4,11,2019-11-01,95
4,11,2019-12-01,54
4,12,2017-01-01,97
4,12,2017-02-01,134
4,12,2017-03-01,114
4,12,2017-04-01,103
4,12,2017-05-01,130
4,12,2017-06-01,71
4,12,2017-07-01,98
4,12,2017-08-01,133
4,12,2017-09-01,119
4,12,2017-10-01,101
4,12,2017-11-01,104
4,12,2017-12-01,134
4,12,2018-01-01,58
4,12,2018-02-01,49
4,12,2018-03-01,111
4,12,2018-04-01,44
4,12,2018-05-01,110
4,12,2018-06-01,117
4,12,2018-07-01,126
4,12,2018-08-01,114
4,12,2018-09-01,93
4,12,2018-10-01,110
4,12,2018-11-01,102
4,12,2018-12-01,133
4,12,2019-01-01,115
4,12,2019-02-01,54
4,12,2019-03-01,100
4,12,2019-04-01,115
4,12,2019-05-01,93
4,12,2019-06-01,54
4,12,2019-07-01,85
4,12,2019-08-01,129
4,12,2019-09-01,91
4,12,2019-10-01,109
4,12,2019-11-01,117
4,12,2019-12-01,138
4,13,2017-01-01,94
4,13,2017-02-01,134
4,13,2017-03-01,107
4,13,2017-04-01,118
4,13,2017-05-01,101
4,13,2017-06-01,97
4,13,2017-07-01,129
4,13,2017-08-01,114
4,13,2017-09-01,106
4,13,2017-10-01,124
4,13,2017-11-01,117
4,13,2017-12-01,126
4,13,2018-01-01,110
4,13,2018-02-01,92
4,13,2018-03-01,117
4,13,2018-04-01,126
4,13,2018-05-01,102
4,13,2018-06-01,74
4,13,2018-07-01,94
4,13,2018-08-01,119
4,13,2018-09-01,130
4,13,2018-10-01,114
4,13,2018-11-01,135
4,13,2018-12-01,104
4,13,2019-01-01,74
4,13,2019-02-01,117
4,13,2019-03-01,93
4,13,2019-04-01,95
4,13,2019-05-01,157
4,13,2019-06-01,94
4,13,2019-07-01,102
4,13,2019-08-01,114
4,13,2019-09-01,102
4,13,2019-10-01,115
4,13,2019-11-01,101
4,13,2019-12-01,117
4,14,2017-01-01,101
4,14,2017-02-01,134
4,14,2017-03-01,49
4,14,2017-04-01,78
4,14,2017-05-01,93
4,14,2017-06-01,111
4,14,2017-07-01,105
4,14,2017-08-01,85
4,14,2017-09-01,57
4,14,2017-10-01,93
4,14,2017-11-01,126
4,14,2017-12-01,98
4,14,2018-01-01,129
4,14,2018-02-01,131
4,14,2018-03-01,102
4,14,2018-04-01,131
4,14,2018-05-01,59
4,14,2018-06-01,89
4,14,2018-07-01,139
4,14,2018-08-01,94
4,14,2018-09-01,93
4,14,2018-10-01,119
4,14,2018-11-01,118
4,14,2018-12-01,108
4,14,2019-01-01,117
4,14,2019-02-01,133
4,14,2019-03-01,95
4,14,2019-04-01,109
4,14,2019-05-01,101
4,14,2019-06-01,93
4,14,2019-07-01,109
4,14,2019-08-01,111
4,14,2019-09-01,44
4,14,2019-10-01,134
4,14,2019-11-01,117
4,14,2019-12-01,82
4,15,2017-01-01,124
4,15,2017-02-01,103
4,15,2017-03-01,121
4,15,2017-04-01,110
4,15,2017-05-01,114
4,15,2017-06-01,96
4,15,2017-07-01,105
4,15,2017-08-01,122
4,15,2017-09-01,92
4,15,2017-10-01,114
4,15,2017-11-01,95
4,15,2017-12-01,102
4,15,2018-01-01,46
4,15,2018-02-01,62
4,15,2018-03-01,73
4,15,2018-04-01,69
4,15,2018-05-01,40
4,15,2018-06-01,117
4,15,2018-07-01,121
4,15,2018-08-01,63
4,15,2018-09-01,99
4,15,2018-10-01,51
4,15,2018-11-01,109
4,15,2018-12-01,87
4,15,2019-01-01,83
4,15,2019-02-01,90
4,15,2019-03-01,92
4,15,2019-04-01,79
4,15,2019-05-01,43
4,15,2019-06-01,92
4,15,2019-07-01,46
4,15,2019-08-01,70
4,15,2019-09-01,53
4,15,2019-10-01,62
4,15,2019-11-01,74
4,15,2019-12-01,78
4,16,2017-01-01,71
4,16,2017-02-01,78
4,16,2017-03-01,86
4,16,2017-04-01,88
4,16,2017-05-01,112
4,16,2017-06-01,81
4,16,2017-07-01,105
4,16,2017-08-01,96
4,16,2017-09-01,106
4,16,2017-10-01,96
4,16,2017-11-01,106
4,16,2017-12-01,128
4,16,2018-01-01,87
4,16,2018-02-01,98
4,16,2018-03-01,88
4,16,2018-04-01,128
4,16,2018-05-01,51
4,16,2018-06-01,85
4,16,2018-07-01,85
4,16,2018-08-01,126
4,16,2018-09-01,46
4,16,2018-10-01,114
4,16,2018-11-01,97
4,16,2018-12-01,74
4,16,2019-01-01,75
4,16,2019-02-01,56
4,16,2019-03-01,52
4,16,2019-04-01,62
4,16,2019-05-01,88
4,16,2019-06-01,58
4,16,2019-07-01,64
4,16,2019-08-01,45
4,16,2019-09-01,101
4,16,2019-10-01,44
4,16,2019-11-01,66
4,16,2019-12-01,83
4,17,2017-01-01,181
4,17,2017-02-01,168
4,17,2017-03-01,219
4,17,2017-04-01,190
4,17,2017-05-01,221
4,17,2017-06-01,166
4,17,2017-07-01,256
4,17,2017-08-01,153
4,17,2017-09-01,221
4,17,2017-10-01,193
4,17,2017-11-01,154
4,17,2017-12-01,150
4,17,2018-01-01,147
4,17,2018-02-01,127
4,17,2018-03-01,161
4,17,2018-04-01,221
4,17,2018-05-01,155
4,17,2018-06-01,111
4,17,2018-07-01,195
4,17,2018-08-01,167
4,17,2018-09-01,147
4,17,2018-10-01,141
4,17,2018-11-01,188
4,17,2018-12-01,155
4,17,2019-01-01,153
4,17,2019-02-01,127
4,17,2019-03-01,207
4,17,2019-04-01,181
4,17,2019-05-01,153
4,17,2019-06-01,127
4,17,2019-07-01,156
4,17,2019-08-01,168
4,17,2019-09-01,122
4,17,2019-10-01,155
4,17,2019-11-01,131
4,17,2019-12-01,155
4,18,2017-01-01,189
4,18,2017-02-01,223
4,18,2017-03-01,172
4,18,2017-04-01,188
4,18,2017-05-01,193
4,18,2017-06-01,207
4,18,2017-07-01,209
4,18,2017-08-01,193
4,18,2017-09-01,207
4,18,2017-10-01,169
4,18,2017-11-01,188
4,18,2017-12-01,168
4,18,2018-01-01,190
4,18,2018-02-01,167
4,18,2018-03-01,193
4,18,2018-04-01,166
4,18,2018-05-01,221
4,18,2018-06-01,147
4,18,2018-07-01,196
4,18,2018-08-01,166
4,18,2018-09-01,118
4,18,2018-10-01,173
4,18,2018-11-01,160
4,18,2018-12-01,166
4,18,2019-01-01,154
4,18,2019-02-01,221
4,18,2019-03-01,182
4,18,2019-04-01,154
4,18,2019-05-01,223
4,18,2019-06-01,130
4,18,2019-07-01,157
4,18,2019-08-01,210
4,18,2019-09-01,186
4,18,2019-10-01,163
4,18,2019-11-01,207
4,18,2019-12-01,213
4,19,2017-01-01,197
4,19,2017-02-01,130
4,19,2017-03-01,179
4,19,2017-04-01,193
4,19,2017-05-01,220
4,19,2017-06-01,223
4,19,2017-07-01,180
4,19,2017-08-01,100
4,19,2017-09-01,154
4,19,2017-10-01,147
4,19,2017-11-01,183
4,19,2017-12-01,205
4,19,2018-01-01,215
4,19,2018-02-01,193
4,19,2018-03-01,135
4,19,2018-04-01,72
4,19,2018-05-01,170
4,19,2018-06-01,154
4,19,2018-07-01,193
4,19,2018-08-01,183
4,19,2018-09-01,227
4,19,2018-10-01,155
4,19,2018-11-01,193
4,19,2018-12-01,194
4,19,2019-01-01,208
4,19,2019-02-01,167
4,19,2019-03-01,213
4,19,2019-04-01,214
4,19,2019-05-01,193
4,19,2019-06-01,120
4,19,2019-07-01,155
4,19,2019-08-01,154
4,19,2019-09-01,181
4,19,2019-10-01,108
4,19,2019-11-01,157
4,19,2019-12-01,89
4,20,2017-01-01,161
4,20,2017-02-01,221
4,20,2017-03-01,189
4,20,2017-04-01,170
4,20,2017-05-01,215
4,20,2017-06-01,117
4,20,2017-07-01,161
4,20,2017-08-01,219
4,20,2017-09-01,197
4,20,2017-10-01,167
4,20,2017-11-01,172
4,20,2017-12-01,222
4,20,2018-01-01,95
4,20,2018-02-01,81
4,20,2018-03-01,183
4,20,2018-04-01,73
4,20,2018-05-01,181
4,20,2018-06-01,193
4,20,2018-07-01,209
4,20,2018-08-01,189
4,20,2018-09-01,153
4,20,2018-10-01,181
4,20,2018-11-01,168
4,20,2018-12-01,219
4,20,2019-01-01,190
4,20,2019-02-01,89
4,20,2019-03-01,166
4,20,2019-04-01,190
4,20,2019-05-01,153
4,20,2019-06-01,89
4,20,2019-07-01,140
4,20,2019-08-01,213
4,20,2019-09-01,150
4,20,2019-10-01,180
4,20,2019-11-01,193
4,20,2019-12-01,227
4,21,2017-01-01,155
4,21,2017-02-01,221
4,21,2017-03-01,177
4,21,2017-04-01,195
4,21,2017-05-01,167
4,21,2017-06-01,161
4,21,2017-07-01,213
4,21,2017-08-01,188
4,21,2017-09-01,174
4,21,2017-10-01,205
4,21,2017-11-01,193
4,21,2017-12-01,207
4,21,2018-01-01,181
4,21,2018-02-01,153
4,21,2018-03-01,193
4,21,2018-04-01,209
4,21,2018-05-01,168
4,21,2018-06-01,122
4,21,2018-07-01,155
4,21,2018-08-01,197
4,21,2018-09-01,214
4,21,2018-10-01,189
4,21,2018-11-01,223
4,21,2018-12-01,172
4,21,2019-01-01,122
4,21,2019-02-01,193
4,21,2019-03-01,154
4,21,2019-04-01,157
4,21,2019-05-01,259
4,21,2019-06-01,155
4,21,2019-07-01,169
4,21,2019-08-01,188
4,21,2019-09-01,168
4,21,2019-10-01,190
4,21,2019-11-01,167
4,21,2019-12-01,193
4,22,2017-01-01,166
4,22,2017-02-01,221
4,22,2017-03-01,81
4,22,2017-04-01,130
4,22,2017-05-01,153
4,22,2017-06-01,184
4,22,2017-07-01,173
4,22,2017-08-01,140
4,22,2017-09-01,94
4,22,2017-10-01,154
4,22,2017-11-01,208
4,22,2017-12-01,162
4,22,2018-01-01,213
4,22,2018-02-01,216
4,22,2018-03-01,169
